group_fig2c	binID	GeneID	gene	KO	KO_Defintion	product	EC	FunC_ID
nitrite reduction to ammonia	D04_G2.13	D04_G2.13_PROKKA_237719	nrfA_7	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c-552 precursor	1.7.2.2	4
nitrite reduction to ammonia	D04_G2.13	D04_G2.13_PROKKA_237720	nrfH_9	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein NrfH	NA	4
nitrite reduction to ammonia	D04_G2.13	D04_G2.13_PROKKA_261332	sir_23	K00366	ferredoxin-nitrite reductase [EC:1.7.7.1]	Sulfite reductase [ferredoxin]	1.8.7.1	4
nitrite reduction to ammonia	D04_G2.13	D04_G2.13_PROKKA_42948	NA	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Doubled CXXCH motif (Paired_CXXCH_1)	NA	4
nitrite reduction to ammonia	D04_G2.5	D04_G2.5_PROKKA_111976	NA	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c bacterial	NA	1
nitrite reduction to ammonia	D04_G2.5	D04_G2.5_PROKKA_122459	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	1
nitrite reduction to ammonia	D04_G2.5	D04_G2.5_PROKKA_149663	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	1
nitrite reduction to ammonia	D04_G2.5	D04_G2.5_PROKKA_255558	NA	K15876	cytochrome c nitrite reductase small subunit	hypothetical protein	NA	1
nitrite reduction to ammonia	D04_G2.5	D04_G2.5_PROKKA_63138	nrfA_3	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c-552 precursor	1.7.2.2	1
nitrite reduction to ammonia	D04_G2.5	D04_G2.5_PROKKA_63139	nrfH_3	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein NrfH	NA	1
nitrite reduction to ammonia	D04_L6	D04_L6_PROKKA_67631	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	1
nitrite reduction to ammonia	D04_L6	D04_L6_PROKKA_79298	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	1
nitrite reduction to ammonia	D04_L6	D04_L6_PROKKA_10124	nrfH_1	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein NrfH	NA	1
nitrite reduction to ammonia	D04_L6	D04_L6_PROKKA_244718	NA	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c552	NA	1
nitrite reduction to ammonia	D04_L6	D04_L6_PROKKA_244719	nrfH_10	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein NrfH	NA	1
nitrite reduction to ammonia	D04_L6	D04_L6_PROKKA_261615	nrfA_8	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c-552 precursor	1.7.2.2	1
nitrite reduction to ammonia	D05_G3.14.1	D05_G3.14.1_PROKKA_136905	nirD_20	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Nitrite reductase (NADH) small subunit	1.7.1.15	1
nitrite reduction to ammonia	D05_G3.14.1	D05_G3.14.1_PROKKA_136906	nasD_30	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	1
nitrite reduction to ammonia	D05_G3.14.1	D05_G3.14.1_PROKKA_136908	sir_16	K00366	ferredoxin-nitrite reductase [EC:1.7.7.1]	Sulfite reductase [ferredoxin]	1.8.7.1	1
nitrite reduction to ammonia	D05_L3.17	D05_L3.17_PROKKA_103551	torC	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein TorC	NA	3
nitrite reduction to ammonia	D08_O6	D08_O6_PROKKA_86178	nrfA_4	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c-552 precursor	1.7.2.2	4
nitrite reduction to ammonia	D08_O6	D08_O6_PROKKA_123627	NA	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c bacterial	NA	4
nitrite reduction to ammonia	D08_O6	D08_O6_PROKKA_161087	nrfA_6	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c-552 precursor	1.7.2.2	4
nitrite reduction to ammonia	D08_O6	D08_O6_PROKKA_12102	nrfH_1	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein NrfH	NA	4
nitrite reduction to ammonia	D08_O6	D08_O6_PROKKA_64403	NA	K15876	cytochrome c nitrite reductase small subunit	cytochrome c-type protein NapC	NA	4
nitrite reduction to ammonia	D11_O1.7	D11_O1.7_PROKKA_51783	NA	K15876	cytochrome c nitrite reductase small subunit	Class III cytochrome C family protein	NA	1
nitrite reduction to ammonia	D13_G1.3.2	D13_G1.3.2_PROKKA_77183	sir_7	K00366	ferredoxin-nitrite reductase [EC:1.7.7.1]	Sulfite reductase [ferredoxin]	1.8.7.1	4
nitrite reduction to ammonia	D13_G1.3.2	D13_G1.3.2_PROKKA_214101	NA	K15876	cytochrome c nitrite reductase small subunit	hypothetical protein	NA	4
nitrite reduction to ammonia	D13_G1.3.2	D13_G1.3.2_PROKKA_18612	NA	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c bacterial	NA	4
nitrite reduction to ammonia	D13_G1.3.2	D13_G1.3.2_PROKKA_20930	NA	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	BFD-like [2Fe-2S] binding domain protein	NA	4
nitrite reduction to ammonia	D13_G1.3.2	D13_G1.3.2_PROKKA_287149	nirD_2	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Nitrite reductase (NADH) small subunit	1.7.1.15	4
nitrite reduction to ammonia	D13_G1.3.2	D13_G1.3.2_PROKKA_287150	nasD_16	K17877	nitrite reductase (NAD(P)H) [EC:1.7.1.4]	Nitrite reductase [NAD(P)H]	1.7.1.4	4
nitrite reduction to ammonia	D13_G1.3.2	D13_G1.3.2_PROKKA_48423	nrfA_1	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c-552 precursor	1.7.2.2	4
nitrite reduction to ammonia	D15_G1.8	D15_G1.8_PROKKA_140177	nasA_16	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrate reductase	1.7.99.4	3
nitrite reduction to ammonia	D15_G1.8	D15_G1.8_PROKKA_158750	nasE_4	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Assimilatory nitrite reductase [NAD(P)H] small subunit	1.7.1.4	3
nitrite reduction to ammonia	D15_G1.8	D15_G1.8_PROKKA_158749	nasD_40	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D15_G1.8	D15_G1.8_PROKKA_166835	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	3
nitrite reduction to ammonia	D15_G4	D15_G4_PROKKA_74780	nasD_19	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D15_G4	D15_G4_PROKKA_31000	nasA_9	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrate reductase	1.7.99.4	3
nitrite reduction to ammonia	D15_G4	D15_G4_PROKKA_55602	nirD_10	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Nitrite reductase (NADH) small subunit	1.7.1.15	3
nitrite reduction to ammonia	D15_G4	D15_G4_PROKKA_55603	nasD_17	K17877	nitrite reductase (NAD(P)H) [EC:1.7.1.4]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D15_L1.3	D15_L1.3_PROKKA_81218	nasD_20	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D15_L1.3	D15_L1.3_PROKKA_43047	nasD_14	K17877	nitrite reductase (NAD(P)H) [EC:1.7.1.4]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D15_L1.3	D15_L1.3_PROKKA_43048	nirD_8	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Nitrite reductase (NADH) small subunit	1.7.1.15	3
nitrite reduction to ammonia	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_98048	sir_10	K00366	ferredoxin-nitrite reductase [EC:1.7.7.1]	Sulfite reductase [ferredoxin]	1.8.7.1	4
nitrite reduction to ammonia	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_135765	nasD_31	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	4
nitrite reduction to ammonia	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_142913	nrfH_4	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein NrfH	NA	4
nitrite reduction to ammonia	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_142914	nrfA_4	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c-552 precursor	1.7.2.2	4
nitrite reduction to ammonia	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_154482	NA	K15876	cytochrome c nitrite reductase small subunit	hypothetical protein	NA	4
nitrite reduction to ammonia	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_158236	NA	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	BFD-like [2Fe-2S] binding domain protein	NA	4
nitrite reduction to ammonia	D16_O2.2.1.1.14	D16_O2.2.1.1.14_PROKKA_188972	NA	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c552	NA	2
nitrite reduction to ammonia	D20_G1.24	D20_G1.24_PROKKA_228457	nasE_7	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Assimilatory nitrite reductase [NAD(P)H] small subunit	1.7.1.4	3
nitrite reduction to ammonia	D20_G1.24	D20_G1.24_PROKKA_228458	nasD_23	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D20_O1.13	D20_O1.13_PROKKA_75825	NA	K15876	cytochrome c nitrite reductase small subunit	hypothetical protein	NA	4
nitrite reduction to ammonia	D20_O1.13	D20_O1.13_PROKKA_122557	NA	K15876	cytochrome c nitrite reductase small subunit	Class III cytochrome C family protein	NA	4
nitrite reduction to ammonia	D20_O1.13	D20_O1.13_PROKKA_136174	NA	K15876	cytochrome c nitrite reductase small subunit	Geobacter CxxxxCH...CXXCH motif (GSu_C4xC__C2xCH)	NA	4
nitrite reduction to ammonia	D20_O1.17	D20_O1.17_PROKKA_235516	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	3
nitrite reduction to ammonia	D24_L14	D24_L14_PROKKA_141750	NA	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c bacterial	NA	3
nitrite reduction to ammonia	D24_L14	D24_L14_PROKKA_230749	nasE_9	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Assimilatory nitrite reductase [NAD(P)H] small subunit	1.7.1.4	3
nitrite reduction to ammonia	D24_L14	D24_L14_PROKKA_230750	nasD_16	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D27_L1.3.2	D27_L1.3.2_PROKKA_23230	nirD_2	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Nitrite reductase (NADH) small subunit	1.7.1.15	3
nitrite reduction to ammonia	D28_L2.9	D28_L2.9_PROKKA_131731	nasD_24	K17877	nitrite reductase (NAD(P)H) [EC:1.7.1.4]	Nitrite reductase [NAD(P)H]	1.7.1.4	1
nitrite reduction to ammonia	D28_L2.9	D28_L2.9_PROKKA_131732	nirD_12	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Nitrite reductase (NADH) small subunit	1.7.1.15	1
nitrite reduction to ammonia	D28_L2.9	D28_L2.9_PROKKA_200587	nasD_40	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	1
nitrite reduction to ammonia	D29_O1.25	D29_O1.25_PROKKA_48406	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	1
nitrite reduction to ammonia	D30_G5	D30_G5_PROKKA_60109	nirD_2	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Nitrite reductase (NADH) small subunit	1.7.1.15	1
nitrite reduction to ammonia	D30_G5	D30_G5_PROKKA_60110	nasD_4	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	1
nitrite reduction to ammonia	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_50015	nasE_3	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Assimilatory nitrite reductase [NAD(P)H] small subunit	1.7.1.4	3
nitrite reduction to ammonia	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_50016	nasD_2	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D31_O1.3.2	D31_O1.3.2_PROKKA_70961	NA	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	BFD-like [2Fe-2S] binding domain protein	NA	4
nitrite reduction to ammonia	D31_O1.3.2	D31_O1.3.2_PROKKA_109204	sir_11	K00366	ferredoxin-nitrite reductase [EC:1.7.7.1]	Sulfite reductase [ferredoxin]	1.8.7.1	4
nitrite reduction to ammonia	D31_O1.3.2	D31_O1.3.2_PROKKA_130877	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	4
nitrite reduction to ammonia	D31_O1.3.2	D31_O1.3.2_PROKKA_194416	NA	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c bacterial	NA	4
nitrite reduction to ammonia	D31_O1.3.2	D31_O1.3.2_PROKKA_17866	nrfA_1	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c-552 precursor	1.7.2.2	4
nitrite reduction to ammonia	D31_O1.3.2	D31_O1.3.2_PROKKA_46732	nrfH_1	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein NrfH	NA	4
nitrite reduction to ammonia	D35_G2.16	D35_G2.16_PROKKA_99050	NA	K15876	cytochrome c nitrite reductase small subunit	hypothetical protein	NA	2
nitrite reduction to ammonia	D35_G2.23	D35_G2.23_PROKKA_42259	NA	K15876	cytochrome c nitrite reductase small subunit	Class III cytochrome C family protein	NA	2
nitrite reduction to ammonia	D35_G2.61	D35_G2.61_PROKKA_54493	NA	K15876	cytochrome c nitrite reductase small subunit	Class III cytochrome C family protein	NA	2
nitrite reduction to ammonia	D35_G2.61	D35_G2.61_PROKKA_54491	NA	K15876	cytochrome c nitrite reductase small subunit	cytochrome c nitrite reductase pentaheme subunit	NA	2
nitrite reduction to ammonia	D36_L1.15	D36_L1.15_PROKKA_124638	NA	K15876	cytochrome c nitrite reductase small subunit	Class III cytochrome C family protein	NA	3
nitrite reduction to ammonia	D36_L1.15	D36_L1.15_PROKKA_264249	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	3
nitrite reduction to ammonia	D36_L1.15	D36_L1.15_PROKKA_302236	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	3
nitrite reduction to ammonia	D36_L2.1.6.2	D36_L2.1.6.2_PROKKA_114796	nirD_6	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Nitrite reductase (NADH) small subunit	1.7.1.15	4
nitrite reduction to ammonia	D36_L2.1.6.2	D36_L2.1.6.2_PROKKA_114797	nasD_13	K17877	nitrite reductase (NAD(P)H) [EC:1.7.1.4]	Nitrite reductase [NAD(P)H]	1.7.1.4	4
nitrite reduction to ammonia	D36_L2.1.6.2	D36_L2.1.6.2_PROKKA_225697	NA	K15876	cytochrome c nitrite reductase small subunit	hypothetical protein	NA	4
nitrite reduction to ammonia	D36_L2.1.6.2	D36_L2.1.6.2_PROKKA_234523	nrfA_3	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	Cytochrome c-552 precursor	1.7.2.2	4
nitrite reduction to ammonia	D36_L2.1.6.2	D36_L2.1.6.2_PROKKA_234524	nrfH_3	K15876	cytochrome c nitrite reductase small subunit	Cytochrome c-type protein NrfH	NA	4
nitrite reduction to ammonia	D36_L2.1.6.2	D36_L2.1.6.2_PROKKA_38388	NA	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	BFD-like [2Fe-2S] binding domain protein	NA	4
nitrite reduction to ammonia	D36_L2.1.6.2	D36_L2.1.6.2_PROKKA_59479	NA	K15876	cytochrome c nitrite reductase small subunit	hypothetical protein	NA	4
nitrite reduction to ammonia	D44_G14	D44_G14_PROKKA_29615	nasD_1	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D44_G14	D44_G14_PROKKA_29616	nasD_2	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Nitrite reductase [NAD(P)H]	1.7.1.4	3
nitrite reduction to ammonia	D44_O1.1.2.2.1.2.7	D44_O1.1.2.2.1.2.7_PROKKA_220510	rubB_8	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	Rubredoxin-NAD(+) reductase	1.18.1.1	2
nitrite reduction to ammonia	D49_G15	D49_G15_PROKKA_222420	NA	K15876	cytochrome c nitrite reductase small subunit	Class III cytochrome C family protein	NA	2
nitrite reduction to ammonia	D49_O1	D49_O1_PROKKA_177669	NA	K15876	cytochrome c nitrite reductase small subunit	hypothetical protein	NA	4
nitrite reduction to ammonia	D49_O1	D49_O1_PROKKA_185575	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	4
nitrite reduction to ammonia	D49_O1	D49_O1_PROKKA_237804	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	4
nitrite reduction to ammonia	D51_G9	D51_G9_PROKKA_05574	nasE_1	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	Assimilatory nitrite reductase [NAD(P)H] small subunit	1.7.1.4	3
nitrite reduction to ammonia	D51_G9	D51_G9_PROKKA_217027	NA	K15876	cytochrome c nitrite reductase small subunit	Doubled CXXCH motif (Paired_CXXCH_1)	NA	3
nitrite reduction to NO	D03_O1.31.2	D03_O1.31.2_PROKKA_192600	nirK_4	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D04_G2.13	D04_G2.13_PROKKA_15016	aniA_3	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	4
nitrite reduction to NO	D04_G2.13	D04_G2.13_PROKKA_287195	aniA_28	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	4
nitrite reduction to NO	D04_L6	D04_L6_PROKKA_270092	aniA_26	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrite reduction to NO	D05_G3.4	D05_G3.4_PROKKA_57080	aniA_2	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrite reduction to NO	D05_L3.17	D05_L3.17_PROKKA_99721	nirS_8	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D05_L3.17	D05_L3.17_PROKKA_102583	nirS_9	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D05_L3.17	D05_L3.17_PROKKA_103147	nirS_10	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D11_O1.27.3	D11_O1.27.3_PROKKA_137327	nirS_20	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D15_G1.18.2	D15_G1.18.2_PROKKA_33944	nirS_4	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D15_G1.8	D15_G1.8_PROKKA_137789	nirS_11	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D15_G1.8	D15_G1.8_PROKKA_173753	nirS_16	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D19_G1.34.1.1	D19_G1.34.1.1_PROKKA_89183	aniA_9	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrite reduction to NO	D20_G1.24	D20_G1.24_PROKKA_48720	nirS_9	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D20_O1.13	D20_O1.13_PROKKA_196739	copA_53	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper resistance protein A precursor	NA	4
nitrite reduction to NO	D20_O1.17	D20_O1.17_PROKKA_167983	nirS_25	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D20_O1.17	D20_O1.17_PROKKA_196428	nirS_28	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D20_P23	D20_P23_PROKKA_152060	nirS_23	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D22_G1.42.2	D22_G1.42.2_PROKKA_127361	aniA_15	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrite reduction to NO	D24_L14	D24_L14_PROKKA_39580	nirS_6	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D24_L14	D24_L14_PROKKA_50699	nirS_8	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D26_L1.23	D26_L1.23_PROKKA_113074	aniA_10	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrite reduction to NO	D29_L5	D29_L5_PROKKA_151134	aniA_12	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase	1.7.2.1	1
nitrite reduction to NO	D29_O1.25	D29_O1.25_PROKKA_213949	aniA_21	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase	1.7.2.1	1
nitrite reduction to NO	D30_G5	D30_G5_PROKKA_71190	aniA_7	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrite reduction to NO	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_63018	nirS_16	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_63032	nirS_17	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	Nitrite reductase precursor	1.7.2.1	3
nitrite reduction to NO	D31_O1.3.2	D31_O1.3.2_PROKKA_170135	aniA_12	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	4
nitrite reduction to NO	D33_L1.8.2	D33_L1.8.2_PROKKA_157808	nirK_7	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrite reduction to NO	D35_G2.27	D35_G2.27_PROKKA_15695	aniA_4	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrite reduction to NO	D37_G11	D37_G11_PROKKA_66492	aniA_10	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrite reduction to NO	D37_G1.25.1	D37_G1.25.1_PROKKA_107440	aniA_12	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrite reduction to NO	D46_L2.48	D46_L2.48_PROKKA_254336	aniA_21	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrite reduction to NO	D47_G1.71.2	D47_G1.71.2_PROKKA_109704	aniA_17	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrite reduction to NO	D47_O14	D47_O14_PROKKA_234256	aniA_26	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	2
nitrite reduction to NO	D49_O1	D49_O1_PROKKA_210669	aniA_19	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	4
nitrite reduction to NO	D51_G1.1.2	D51_G1.1.2_PROKKA_58843	aniA_5	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	1
nitrite reduction to NO	D51_L1.24	D51_L1.24_PROKKA_196622	aniA_25	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	Copper-containing nitrite reductase precursor	1.7.2.1	3
NO reduction	A01_O1.2.4	A01_O1.2.4_PROKKA_51509	norB_5	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	3
NO reduction	D13_G1.3.2	D13_G1.3.2_PROKKA_153345	norB_15	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	4
NO reduction	D15_G1.18.2	D15_G1.18.2_PROKKA_24312	norB_1	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	3
NO reduction	D15_O1.7.1.2.1	D15_O1.7.1.2.1_PROKKA_175617	norB_10	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	Nitric oxide reductase subunit B	1.7.2.5	4
